12/5/2017 11:33,model=SM-G950F_device=dreamlte,32.10409456,35.21072239,700.3501046,1,,כיוון שהשאר זהה לגמרי ושיהיה יותר קל להשוות בין התשובות,,12-05-17 11:33 AM:00,model=SM-G950F_device=dreamlte,32.10394113,35.2105752,706.5609121,1
12/5/2017 11:33,model=SM-G950F_device=dreamlte,32.10452819,35.2107864,696.8384749,1,,,,12-05-17 11:33 AM:00,model=SM-G950F_device=dreamlte,32.10379335,35.21017535,705.5430995,1
12/5/2017 11:34,model=SM-G950F_device=dreamlte,32.10452301,35.21075746,696.5001241,1,,,,12-05-17 11:34 AM:00,model=SM-G950F_device=dreamlte,32.10367978,35.21007094,703.3333646,1
12/5/2017 11:36,model=SM-G950F_device=dreamlte,32.10497028,35.21098917,688.5,1,,צד שמאל זה הפלט שלנו וצד ימין זה הפלט של הבדיקה,,12-05-17 11:36 AM:00,model=SM-G950F_device=dreamlte,32.14092874,34.98442928,321.2787939,1
12/5/2017 11:36,model=SM-G950F_device=dreamlte,32.10373857,35.21053755,698.4090931,10,,,,12-05-17 11:36 AM:00,model=SM-G950F_device=dreamlte,32.10389334,35.21036208,700.4105856,10
12/5/2017 11:36,model=SM-G950F_device=dreamlte,32.10497028,35.21098917,688.5,1,,,,12-05-17 11:36 AM:00,model=SM-G950F_device=dreamlte,32.13189107,35.03832904,418.1738054,1
12/5/2017 11:36,model=SM-G950F_device=dreamlte,32.10353001,35.21019151,704.3507959,3,,,,12-05-17 11:36 AM:00,model=SM-G950F_device=dreamlte,32.10388269,35.20988389,702.6501218,3
12/5/2017 11:37,model=SM-G950F_device=dreamlte,32.1041939,35.20971722,685.5181784,1,,,,12-05-17 11:37 AM:00,model=SM-G950F_device=dreamlte,32.10452644,35.20925182,698.8582971,1
12/5/2017 11:37,model=SM-G950F_device=dreamlte,32.10497028,35.21098917,688.5,3,,,,12-05-17 11:37 AM:00,model=SM-G950F_device=dreamlte,32.10499532,35.21027098,687.2502931,3
12/5/2017 11:37,model=SM-G950F_device=dreamlte,32.10395875,35.21066816,699.9818926,4,,,,12-05-17 11:37 AM:00,model=SM-G950F_device=dreamlte,32.10393174,35.21047134,697.1989282,4
12/5/2017 11:41,model=SM-G950F_device=dreamlte,32.10398483,35.2095742,692.4451852,8,,,,12-05-17 11:41 AM:00,model=SM-G950F_device=dreamlte,32.10432046,35.21010876,698.5947699,8
12/5/2017 11:41,model=SM-G950F_device=dreamlte,32.10389284,35.21052763,703.437026,10,,,,12-05-17 11:41 AM:00,model=SM-G950F_device=dreamlte,32.1038107,35.2101655,707.2812335,10
12/5/2017 11:41,model=SM-G950F_device=dreamlte,32.10424154,35.20976068,685.5404579,2,,,,12-05-17 11:41 AM:00,model=SM-G950F_device=dreamlte,32.10452644,35.20925182,698.8582971,2
12/5/2017 11:41,model=SM-G950F_device=dreamlte,32.10497028,35.21098917,688.5,3,,,,12-05-17 11:41 AM:00,model=SM-G950F_device=dreamlte,32.10468862,35.21001454,688.0212648,3
12/5/2017 11:41,model=SM-G950F_device=dreamlte,32.10497027,35.21098917,688.5,1,,,,12-05-17 11:41 AM:00,model=SM-G950F_device=dreamlte,32.10455604,35.2096442,702.2952216,1
12/5/2017 11:41,model=SM-G950F_device=dreamlte,32.10410391,35.21048341,704.3110159,3,,,,12-05-17 11:41 AM:00,model=SM-G950F_device=dreamlte,32.10381298,35.20954605,701.5366756,3
12/5/2017 11:41,model=SM-G950F_device=dreamlte,32.10497028,35.21098917,688.5,1,,,,12-05-17 11:41 AM:00,model=SM-G950F_device=dreamlte,32.16864031,34.81324226,22.66666667,1
12/5/2017 11:41,model=SM-G950F_device=dreamlte,32.10449682,35.21076329,697.3644499,3,,,,12-05-17 11:41 AM:00,model=SM-G950F_device=dreamlte,32.10454735,35.20964956,692.2781102,3
12/5/2017 11:41,model=SM-G950F_device=dreamlte,32.10446283,35.20984083,687.5042666,1,,,,12-05-17 11:41 AM:00,model=SM-G950F_device=dreamlte,32.10422874,35.20924819,689.7085196,1
12/5/2017 11:41,model=SM-G950F_device=dreamlte,32.10497028,35.21098917,688.5,1,,,,12-05-17 11:41 AM:00,model=SM-G950F_device=dreamlte,32.10400464,35.20893922,700.15212,1
12/5/2017 11:43,model=SM-G950F_device=dreamlte,32.10419924,35.209701,685.5095897,2,,,,12-05-17 11:43 AM:00,model=SM-G950F_device=dreamlte,32.10480264,35.21016029,700.3439302,2
12/5/2017 11:43,model=SM-G950F_device=dreamlte,32.10497028,35.21098917,688.5,1,,,,12-05-17 11:43 AM:00,model=SM-G950F_device=dreamlte,32.12537695,35.07846875,477.3429303,1
12/5/2017 11:43,model=SM-G950F_device=dreamlte,32.10427257,35.2097268,687.5313001,3,,,,12-05-17 11:43 AM:00,model=SM-G950F_device=dreamlte,32.10418439,35.20915908,699.1804672,3
12/5/2017 11:43,model=SM-G950F_device=dreamlte,32.10497028,35.21098917,688.5,1,,,,12-05-17 11:43 AM:00,model=SM-G950F_device=dreamlte,32.12563679,35.07879378,477.1367829,1
12/5/2017 11:43,model=SM-G950F_device=dreamlte,32.10445067,35.20991401,686.8398349,4,,,,12-05-17 11:43 AM:00,model=SM-G950F_device=dreamlte,32.10439974,35.20953731,699.8568321,4
12/5/2017 11:43,model=SM-G950F_device=dreamlte,32.10388811,35.21050193,704.2253422,10,,,,12-05-17 11:43 AM:00,model=SM-G950F_device=dreamlte,32.10381549,35.21017425,704.7011578,10
12/5/2017 11:43,model=SM-G950F_device=dreamlte,32.10407528,35.21070325,700.676027,1,,,,12-05-17 11:43 AM:00,model=SM-G950F_device=dreamlte,32.10393622,35.21056241,706.6860789,1
12/5/2017 11:43,model=SM-G950F_device=dreamlte,32.10497027,35.21098917,688.5,1,,,,12-05-17 11:43 AM:00,model=SM-G950F_device=dreamlte,32.10390445,35.20907977,690.9984828,1
12/5/2017 11:43,model=SM-G950F_device=dreamlte,32.10413162,35.20984751,690.3848014,2,,,,12-05-17 11:43 AM:00,model=SM-G950F_device=dreamlte,32.10400461,35.20910501,690.3751862,2
12/5/2017 11:43,model=SM-G950F_device=dreamlte,32.10449149,35.21075936,697.4538928,5,,,,12-05-17 11:43 AM:00,model=SM-G950F_device=dreamlte,32.10482493,35.21016131,689.4453101,5
12/5/2017 11:43,model=SM-G950F_device=dreamlte,32.1043627,35.20956837,686.2781455,2,,,,12-05-17 11:43 AM:00,model=SM-G950F_device=dreamlte,32.10424932,35.2093828,688.3229936,2
12/5/2017 11:43,model=SM-G950F_device=dreamlte,32.10451166,35.21077892,697.2920004,1,,,,12-05-17 11:43 AM:00,model=SM-G950F_device=dreamlte,32.1373173,35.00487966,363.0680344,1
12/5/2017 11:43,model=SM-G950F_device=dreamlte,32.10461068,35.21005827,687.4112096,1,,,,12-05-17 11:43 AM:00,model=SM-G950F_device=dreamlte,32.10422857,35.20941998,687.3333333,1
12/5/2017 11:44,model=SM-G950F_device=dreamlte,32.10497028,35.21098917,688.5,1,,,,12-05-17 11:44 AM:00,model=SM-G950F_device=dreamlte,32.10518577,35.21022322,689.3530492,1
12/5/2017 11:44,model=SM-G950F_device=dreamlte,32.10387907,35.21049283,704.2003256,2,,,,12-05-17 11:44 AM:00,model=SM-G950F_device=dreamlte,32.10382251,35.21017417,704.4083522,2
12/5/2017 11:44,model=SM-G950F_device=dreamlte,32.10452648,35.21078572,697.6193622,1,,,,12-05-17 11:44 AM:00,model=SM-G950F_device=dreamlte,32.11751483,35.12683279,567.4646483,1
12/5/2017 11:45,model=SM-G950F_device=dreamlte,32.10390302,35.21053678,703.3492401,10,,,,12-05-17 11:45 AM:00,model=SM-G950F_device=dreamlte,32.1038147,35.21016715,706.7813062,10
12/5/2017 11:47,model=SM-G950F_device=dreamlte,32.10390122,35.21062004,697.7024983,10,,,,12-05-17 11:47 AM:00,model=SM-G950F_device=dreamlte,32.10394384,35.21057452,700.5825144,10
12/5/2017 11:47,model=SM-G950F_device=dreamlte,32.10388233,35.20990595,702.568333,4,,,,12-05-17 11:47 AM:00,model=SM-G950F_device=dreamlte,32.10416227,35.20966857,693.2213936,4
12/5/2017 11:47,model=SM-G950F_device=dreamlte,32.10439752,35.21065807,698.4864772,2,,,,12-05-17 11:47 AM:00,model=SM-G950F_device=dreamlte,32.10402781,35.20979226,700.8294609,2
12/5/2017 11:47,model=SM-G950F_device=dreamlte,32.10418975,35.21047614,700.9009443,2,,,,12-05-17 11:47 AM:00,model=SM-G950F_device=dreamlte,32.10401749,35.20941674,708.6716069,2
12/5/2017 11:47,model=SM-G950F_device=dreamlte,32.10390216,35.21054772,697.8398497,5,,,,12-05-17 11:47 AM:00,model=SM-G950F_device=dreamlte,32.10383564,35.21041362,696.1220092,5
12/5/2017 11:47,model=SM-G950F_device=dreamlte,32.10361741,35.21006274,703.1233401,7,,,,12-05-17 11:47 AM:00,model=SM-G950F_device=dreamlte,32.10355809,35.20990064,703.0193268,7
12/5/2017 11:48,model=SM-G950F_device=dreamlte,32.10366907,35.21009778,706.8004586,3,,,,12-05-17 11:48 AM:00,model=SM-G950F_device=dreamlte,32.10374288,35.21008751,705.2968877,3
,,,,,,,,,,,,,,
,פלט של המרצה,,,,,,,,,,,,פלט של התוכנית שלנו,
